SITE_ID,DEFAULT_SITE_REF,SITE_TYPE,SITE_SUBTYPE,DEFAULT_SITE_NUM_SYS,SITE_NAME,SITE_SHORTNAME,ALL_SITE_REFERENCES,TEXT_REF,ZONE,EASTING,NORTHING,LATITUDE,LONGITUDE,SPHEROID
70111711,70111711,Groundwater,Bore or Well,AWRC,Arrowsmith East - 232,232,1939-2-SE-0032 [AQWAB]; 20008079 [WIN_ID]; 70111711 [SITE_REF],,50,348844.06,6742242.50,-29.440103512,115.441542100,GDA2020
70111712,70111712,Groundwater,Bore or Well,AWRC,Arrowsmith East - 826,826,1939-2-SE-0033 [AQWAB]; 20008080 [WIN_ID]; 70111712 [SITE_REF],,50,351323.04,6745584.50,-29.410248132,115.467546127,GDA2020
70111713,70111713,Groundwater,Bore or Well,AWRC,Arrowsmith East - 803,803,1939-2-SE-0034 [AQWAB]; 20008081 [WIN_ID]; 70111713 [SITE_REF],,50,349160.05,6745060.50,-29.414717428,115.445186381,GDA2020
70111719,70111719,Groundwater,Bore or Well,AWRC,Milo - Bore,Bore,1939-3-NE-0006 [AQWAB]; 20008087 [WIN_ID]; 70111719 [SITE_REF],,50,322971.01,6758662.48,-29.288592353,115.177528299,GDA2020
70111720,70111720,Groundwater,Bore or Well,AWRC,Milo - Bore,Bore,1939-3-NE-0007 [AQWAB]; 20008088 [WIN_ID]; 70111720 [SITE_REF],,50,323855.00,6759459.48,-29.281526374,115.186752043,GDA2020
70111721,70111721,Groundwater,Bore or Well,AWRC,Milo - Bore,Bore,1939-3-NE-0008 [AQWAB]; 20008089 [WIN_ID]; 70111721 [SITE_REF],,50,324992.00,6760171.48,-29.275261608,115.198564243,GDA2020
70111722,70111722,Groundwater,Bore or Well,AWRC,Milo - Bore,Bore,1939-3-NE-0009 [AQWAB]; 20008090 [WIN_ID]; 70111722 [SITE_REF],,50,328596.00,6760618.49,-29.271723935,115.235716375,GDA2020
70111723,70111723,Groundwater,Bore or Well,AWRC,Milo - Bore,Bore,1939-3-NE-0010 [AQWAB]; 20008091 [WIN_ID]; 70111723 [SITE_REF],,50,325658.00,6759196.49,-29.284149449,115.205263167,GDA2020
70111724,70111724,Groundwater,Bore or Well,AWRC,Milo - Bore,Bore,1939-3-NE-0011 [AQWAB]; 20008092 [WIN_ID]; 70111724 [SITE_REF],,50,324673.00,6758655.48,-29.288893312,115.195041607,GDA2020
70111727,70111727,Groundwater,Bore or Well,AWRC,Milo - Bore,Bore,1939-3-NE-0014 [AQWAB]; 20008095 [WIN_ID]; 70111727 [SITE_REF],,50,323948.01,6756718.48,-29.306266054,115.187272329,GDA2020
70111729,70111729,Groundwater,Bore or Well,AWRC,Milo - Bore,Bore,1939-3-NE-0016 [AQWAB]; 20008097 [WIN_ID]; 70111729 [SITE_REF],,50,328825.00,6760869.49,-29.269490673,115.238111419,GDA2020
70111730,70111730,Groundwater,Bore or Well,AWRC,Milo - Bore,Bore,1939-3-NE-0017 [AQWAB]; 20008098 [WIN_ID]; 70111730 [SITE_REF],,50,324370.00,6758436.48,-29.290826761,115.191888775,GDA2020
70111731,70111731,Groundwater,Bore or Well,AWRC,Milo - Old Farm,Old Farm,1939-3-NE-0018 [AQWAB]; 20008099 [WIN_ID]; 70111731 [SITE_REF],,50,324464.00,6758642.48,-29.288981508,115.192888818,GDA2020
70111781,70111781,Groundwater,Bore or Well,AWRC,Milo - Bore,Bore,1939-4-SE-0005 [AQWAB]; 20008216 [WIN_ID]; 70111781 [SITE_REF],,50,322539.99,6765625.49,-29.225718276,115.174209257,GDA2020
70111782,70111782,Groundwater,Bore or Well,AWRC,Mount Horner - House,House,1939-4-SE-0006 [AQWAB]; 20008217 [WIN_ID]; 70111782 [SITE_REF],,50,328361.99,6768162.49,-29.203635119,115.234477305,GDA2020
70111783,70111783,Groundwater,Bore or Well,AWRC,Milo - Bore,Bore,1939-4-SE-0007 [AQWAB]; 20008218 [WIN_ID]; 70111783 [SITE_REF],,50,329977.99,6766314.49,-29.220524977,115.250810345,GDA2020
70111784,70111784,Groundwater,Bore or Well,AWRC,Milo - Kelly 78,Kelly 78,1939-4-SE-0008 [AQWAB]; 20008219 [WIN_ID]; 70111784 [SITE_REF],,50,329568.99,6765527.49,-29.227569762,115.246483202,GDA2020
70111785,70111785,Groundwater,Bore or Well,AWRC,Milo - Bore,Bore,1939-4-SE-0009 [AQWAB]; 20008220 [WIN_ID]; 70111785 [SITE_REF],,50,328537.99,6765203.49,-29.230353210,115.235829546,GDA2020
70111786,70111786,Groundwater,Bore or Well,AWRC,Milo - Bore,Bore,1939-4-SE-0010 [AQWAB]; 20008221 [WIN_ID]; 70111786 [SITE_REF],,50,329376.00,6763251.49,-29.248076417,115.244147777,GDA2020
70111787,70111787,Groundwater,Bore or Well,AWRC,Milo - Army D7,Army D7,1939-4-SE-0012 [AQWAB]; 20008223 [WIN_ID]; 70111787 [SITE_REF],,50,329986.00,6763278.49,-29.247915114,115.250426874,GDA2020
70111789,70111789,Groundwater,Bore or Well,AWRC,Mount Horner - 81,81,1939-4-SE-0014 [AQWAB]; 20008225 [WIN_ID]; 70111789 [SITE_REF],,50,327145.99,6767466.49,-29.209748379,115.221865698,GDA2020
70111791,70111791,Groundwater,Bore or Well,AWRC,Mount Horner - Old House Mill 95,Old House Mill 95,1939-4-SE-0016 [AQWAB]; 20008227 [WIN_ID]; 70111791 [SITE_REF],,50,322113.00,6767951.49,-29.204675264,115.170190993,GDA2020
70112438,70112438,Groundwater,Bore or Well,AWRC,Kadathinni - No 1,No 1,20033571 [WIN_ID]; 2038-4-NE-0034 [AQWAB]; 70112438 [SITE_REF],,50,371735.01,6727804.48,-29.572928663,115.675802503,GDA2020
70112439,70112439,Groundwater,Bore or Well,AWRC,Kadathinni - No 2,No 2,20033573 [WIN_ID]; 2038-4-NE-0036 [AQWAB]; 70112439 [SITE_REF],,50,367701.02,6730639.48,-29.546927728,115.634509662,GDA2020
70112440,70112440,Groundwater,Bore or Well,AWRC,Kadathinni - No 3,No 3,20033574 [WIN_ID]; 2038-4-NE-0037 [AQWAB]; 70112440 [SITE_REF],,50,368063.01,6731695.47,-29.537438167,115.638372728,GDA2020
70112441,70112441,Groundwater,Bore or Well,AWRC,Kadathinni - No 5,No 5,20033575 [WIN_ID]; 2038-4-NE-0038 [AQWAB]; 70112441 [SITE_REF],,50,367273.02,6729919.48,-29.553378529,115.630005639,GDA2020
70112442,70112442,Groundwater,Bore or Well,AWRC,Kadathinni - No 1,No 1,20033576 [WIN_ID]; 2038-4-NE-0039 [AQWAB]; 70112442 [SITE_REF],,50,367507.02,6727443.48,-29.575743428,115.632119341,GDA2020
70112443,70112443,Groundwater,Bore or Well,AWRC,Kadathinni - No 2,No 2,20033577 [WIN_ID]; 2038-4-NE-0040 [AQWAB]; 70112443 [SITE_REF],,50,370025.01,6728372.48,-29.567626578,115.658220372,GDA2020
70112444,70112444,Groundwater,Bore or Well,AWRC,Kadathinni - No 3,No 3,20033578 [WIN_ID]; 2038-4-NE-0041 [AQWAB]; 70112444 [SITE_REF],,50,369347.01,6725814.48,-29.590635700,115.650915839,GDA2020
70112445,70112445,Groundwater,Bore or Well,AWRC,Kadathinni - No 4,No 4,20033579 [WIN_ID]; 2038-4-NE-0042 [AQWAB]; 70112445 [SITE_REF],,50,369831.01,6726496.48,-29.584532930,115.655993877,GDA2020
70112446,70112446,Groundwater,Bore or Well,AWRC,Kadathinni - No 5,No 5,20033580 [WIN_ID]; 2038-4-NE-0043 [AQWAB]; 70112446 [SITE_REF],,50,369485.01,6729237.48,-29.559765520,115.652750628,GDA2020
70112447,70112447,Groundwater,Bore or Well,AWRC,Kadathinni - No 6,No 6,20033581 [WIN_ID]; 2038-4-NE-0044 [AQWAB]; 70112447 [SITE_REF],,50,370670.01,6731130.48,-29.542808909,115.665204594,GDA2020
70112448,70112448,Groundwater,Bore or Well,AWRC,Kadathinni - No 7,No 7,20033582 [WIN_ID]; 2038-4-NE-0045 [AQWAB]; 70112448 [SITE_REF],,50,370602.01,6729818.48,-29.554639712,115.664347274,GDA2020
70112449,70112449,Groundwater,Bore or Well,AWRC,Kadathinni - No 8,No 8,20033583 [WIN_ID]; 2038-4-NE-0046 [AQWAB]; 70112449 [SITE_REF],,50,371068.01,6730732.48,-29.546441162,115.669264329,GDA2020
70112450,70112450,Groundwater,Bore or Well,AWRC,Arrino - 219,219,20033585 [WIN_ID]; 2038-4-NE-0048 [AQWAB]; 70112450 [SITE_REF],,50,367094.02,6735247.48,-29.505286770,115.628807114,GDA2020
70112451,70112451,Groundwater,Bore or Well,AWRC,Arrino - 218,218,20033586 [WIN_ID]; 2038-4-NE-0049 [AQWAB]; 70112451 [SITE_REF],,50,368256.02,6733728.48,-29.519115336,115.640609481,GDA2020
70112452,70112452,Groundwater,Bore or Well,AWRC,Arrino - 228,228,20033604 [WIN_ID]; 2038-4-NE-0067 [AQWAB]; 70112452 [SITE_REF],,50,368357.01,6732423.47,-29.530900684,115.641493995,GDA2020
70112453,70112453,Groundwater,Bore or Well,AWRC,Kadathinni - 227,227,20033605 [WIN_ID]; 2038-4-NE-0068 [AQWAB]; 70112453 [SITE_REF],,50,369919.01,6729972.48,-29.553179168,115.657317293,GDA2020
70112454,70112454,Groundwater,Bore or Well,AWRC,Kadathinni - No 4 ( New ),No 4 ( New ),20033615 [WIN_ID]; 2038-4-NE-0078 [AQWAB]; 70112454 [SITE_REF],,50,369825.01,6726498.48,-29.584514257,115.655932180,GDA2020
70112455,70112455,Groundwater,Bore or Well,AWRC,Arrino - No 1,No 1,20033616 [WIN_ID]; 2038-4-NW-0001 [AQWAB]; 70112455 [SITE_REF],,50,364989.03,6731871.49,-29.535521268,115.606677891,GDA2020
70112456,70112456,Groundwater,Bore or Well,AWRC,Kadathinni - No 4,No 4,20033617 [WIN_ID]; 2038-4-NW-0002 [AQWAB]; 70112456 [SITE_REF],,50,366550.03,6731459.48,-29.539406524,115.622733171,GDA2020
70112457,70112457,Groundwater,Bore or Well,AWRC,Kadathinni - No 1,No 1,20033619 [WIN_ID]; 2038-4-NW-0004 [AQWAB]; 70112457 [SITE_REF],,50,366098.03,6728334.49,-29.567553660,115.617685677,GDA2020
70112458,70112458,Groundwater,Bore or Well,AWRC,Arrowsmith River - AR25,AR25,20033621 [WIN_ID]; 2038-4-NW-0006 [AQWAB]; 70112458 [SITE_REF],,50,358302.06,6730643.50,-29.545859249,115.537526686,GDA2020
70112459,70112459,Groundwater,Bore or Well,AWRC,Kadathinni - Bore,Bore,20033623 [WIN_ID]; 2038-4-NW-0008 [AQWAB]; 70112459 [SITE_REF],,50,355744.07,6725793.48,-29.589323594,115.510490665,GDA2020
70112460,70112460,Groundwater,Bore or Well,AWRC,Arrino - 225,225,20033628 [WIN_ID]; 2038-4-NW-0013 [AQWAB]; 70112460 [SITE_REF],,50,359649.05,6734423.49,-29.511907068,115.551911299,GDA2020
70112461,70112461,Groundwater,Bore or Well,AWRC,Kadathinni - 71,71,20033631 [WIN_ID]; 2038-4-NW-0016 [AQWAB]; 70112461 [SITE_REF],,50,355029.07,6725170.48,-29.594861329,115.503027059,GDA2020
70112462,70112462,Groundwater,Bore or Well,AWRC,Kadathinni - 72,72,20033632 [WIN_ID]; 2038-4-NW-0017 [AQWAB]; 70112462 [SITE_REF],,50,356096.07,6727473.49,-29.574207085,115.514346273,GDA2020
70112463,70112463,Groundwater,Bore or Well,AWRC,Arrino - 864,864,20033638 [WIN_ID]; 2038-4-NW-0023 [AQWAB]; 70112463 [SITE_REF],,50,365674.03,6732068.49,-29.533817749,115.613769626,GDA2020
70112509,70112509,Groundwater,Bore or Well,AWRC,Mount Budd - Bore,Bore,20034192 [WIN_ID]; 2039-3-NE-0001 [AQWAB]; 70112509 [SITE_REF],,50,367606.99,6763376.45,-29.251536561,115.637483623,GDA2020
70112510,70112510,Groundwater,Bore or Well,AWRC,Mount Budd - Bore,Bore,20034194 [WIN_ID]; 2039-3-NE-0003 [AQWAB]; 70112510 [SITE_REF],,50,368811.99,6762901.45,-29.255948335,115.649825660,GDA2020
70112512,70112512,Groundwater,Bore or Well,AWRC,Yandanooka - Bore,Bore,20034197 [WIN_ID]; 2039-3-NE-0006 [AQWAB]; 70112512 [SITE_REF],,50,367833.99,6761822.46,-29.265582187,115.639633666,GDA2020
70112513,70112513,Groundwater,Bore or Well,AWRC,Yandanooka - Bore,Bore,20034198 [WIN_ID]; 2039-3-NE-0007 [AQWAB]; 70112513 [SITE_REF],,50,367508.99,6761093.46,-29.272125894,115.636201968,GDA2020
70112514,70112514,Groundwater,Bore or Well,AWRC,Yandanooka - Bore,Bore,20034199 [WIN_ID]; 2039-3-NE-0008 [AQWAB]; 70112514 [SITE_REF],,50,369381.99,6761899.45,-29.265048615,115.655572440,GDA2020
70112515,70112515,Groundwater,Bore or Well,AWRC,Yandanooka - Bore,Bore,20034200 [WIN_ID]; 2039-3-NE-0009 [AQWAB]; 70112515 [SITE_REF],,50,368143.99,6760256.46,-29.279744728,115.642637014,GDA2020
70112516,70112516,Groundwater,Bore or Well,AWRC,Yandanooka - Field 154,Field 154,20034201 [WIN_ID]; 2039-3-NE-0010 [AQWAB]; 70112516 [SITE_REF],,50,367079.99,6759408.46,-29.287284502,115.631584501,GDA2020
70112517,70112517,Groundwater,Bore or Well,AWRC,Yandanooka - Bore,Bore,20034202 [WIN_ID]; 2039-3-NE-0011 [AQWAB]; 70112517 [SITE_REF],,50,367130.99,6759156.46,-29.289563666,115.632079115,GDA2020
70112518,70112518,Groundwater,Bore or Well,AWRC,Yandanooka - 156,156,20034203 [WIN_ID]; 2039-3-NE-0012 [AQWAB]; 70112518 [SITE_REF],,50,366655.99,6757977.46,-29.300151557,115.627047708,GDA2020
70112519,70112519,Groundwater,Bore or Well,AWRC,Yandanooka - 159,159,20034204 [WIN_ID]; 2039-3-NE-0013 [AQWAB]; 70112519 [SITE_REF],,50,369224.99,6759428.46,-29.287328412,115.653664587,GDA2020
70112520,70112520,Groundwater,Bore or Well,AWRC,Yandanooka - 158,158,20034205 [WIN_ID]; 2039-3-NE-0014 [AQWAB]; 70112520 [SITE_REF],,50,369433.99,6759374.46,-29.287837323,115.655809379,GDA2020
70112521,70112521,Groundwater,Bore or Well,AWRC,Yandanooka - Bore,Bore,20034206 [WIN_ID]; 2039-3-NE-0015 [AQWAB]; 70112521 [SITE_REF],,50,371089.99,6760137.46,-29.281123094,115.672943256,GDA2020
70112522,70112522,Groundwater,Bore or Well,AWRC,Yandanooka - Bore,Bore,20034207 [WIN_ID]; 2039-3-NE-0016 [AQWAB]; 70112522 [SITE_REF],,50,370435.99,6759133.46,-29.290115270,115.666094487,GDA2020
70112523,70112523,Groundwater,Bore or Well,AWRC,Yandanooka - 157,157,20034208 [WIN_ID]; 2039-3-NE-0017 [AQWAB]; 70112523 [SITE_REF],,50,369564.99,6758668.46,-29.294221168,115.657074368,GDA2020
70112524,70112524,Groundwater,Bore or Well,AWRC,Yandanooka - Bore,Bore,20034209 [WIN_ID]; 2039-3-NE-0018 [AQWAB]; 70112524 [SITE_REF],,50,367563.99,6753248.47,-29.342916903,115.635826796,GDA2020
70112528,70112528,Groundwater,Bore or Well,AWRC,Yandanooka - 715,715,20034218 [WIN_ID]; 2039-3-NE-0027 [AQWAB]; 70112528 [SITE_REF],,50,367016.99,6757856.46,-29.301281498,115.630749225,GDA2020
70112529,70112529,Groundwater,Bore or Well,AWRC,Yandanooka - 209,209,20034219 [WIN_ID]; 2039-3-NE-0028 [AQWAB]; 70112529 [SITE_REF],,50,367844.99,6757611.46,-29.303579273,115.639243346,GDA2020
70112530,70112530,Groundwater,Bore or Well,AWRC,Yandanooka - Bore,Bore,20034221 [WIN_ID]; 2039-3-NE-0030 [AQWAB]; 70112530 [SITE_REF],,50,367907.99,6757433.46,-29.305191975,115.639870591,GDA2020
70112531,70112531,Groundwater,Bore or Well,AWRC,Yandanooka - Bore,Bore,20034222 [WIN_ID]; 2039-3-NE-0031 [AQWAB]; 70112531 [SITE_REF],,50,367781.99,6756913.46,-29.309870708,115.638511220,GDA2020
70112532,70112532,Groundwater,Bore or Well,AWRC,Yandanooka - 716,716,20034223 [WIN_ID]; 2039-3-NE-0032 [AQWAB]; 70112532 [SITE_REF],,50,367442.99,6756635.46,-29.312343449,115.634987861,GDA2020
70112533,70112533,Groundwater,Bore or Well,AWRC,Yandanooka - Bore,Bore,20034225 [WIN_ID]; 2039-3-NE-0034 [AQWAB]; 70112533 [SITE_REF],,50,369144.99,6756620.46,-29.312656814,115.652508417,GDA2020
70112534,70112534,Groundwater,Bore or Well,AWRC,Yandanooka - 205,205,20034226 [WIN_ID]; 2039-3-NE-0035 [AQWAB]; 70112534 [SITE_REF],,50,370496.99,6758082.46,-29.299604817,115.666599137,GDA2020
70112535,70112535,Groundwater,Bore or Well,AWRC,Yandanooka - 206,206,20034227 [WIN_ID]; 2039-3-NE-0036 [AQWAB]; 70112535 [SITE_REF],,50,371086.99,6758137.46,-29.299169044,115.672679020,GDA2020
70112538,70112538,Groundwater,Bore or Well,AWRC,Yandanooka - 213,213,20034232 [WIN_ID]; 2039-3-NE-0041 [AQWAB]; 70112538 [SITE_REF],,50,370448.99,6756386.46,-29.314903034,115.665905983,GDA2020
70112539,70112539,Groundwater,Bore or Well,AWRC,Yandanooka - 214,214,20034233 [WIN_ID]; 2039-3-NE-0042 [AQWAB]; 70112539 [SITE_REF],,50,370589.99,6755723.46,-29.320899827,115.667279883,GDA2020
70112541,70112541,Groundwater,Bore or Well,AWRC,Yandanooka - 790,790,20034235 [WIN_ID]; 2039-3-NE-0044 [AQWAB]; 70112541 [SITE_REF],,50,368133.99,6753852.47,-29.337526925,115.641769046,GDA2020
70112542,70112542,Groundwater,Bore or Well,AWRC,Yandanooka - Block Well 215,Block Well 215,20034236 [WIN_ID]; 2039-3-NE-0045 [AQWAB]; 70112542 [SITE_REF],,50,370787.99,6754033.47,-29.336169158,115.669120505,GDA2020
70112543,70112543,Groundwater,Bore or Well,AWRC,Yandanooka - 787,787,20034239 [WIN_ID]; 2039-3-NE-0048 [AQWAB]; 70112543 [SITE_REF],,50,366814.99,6752036.47,-29.353773569,115.627966940,GDA2020
70112544,70112544,Groundwater,Bore or Well,AWRC,Dudawa - 789,789,20034240 [WIN_ID]; 2039-3-NE-0049 [AQWAB]; 70112544 [SITE_REF],,50,366739.99,6750525.47,-29.367399190,115.627011631,GDA2020
70112545,70112545,Groundwater,Bore or Well,AWRC,Dudawa - Bore,Bore,20034241 [WIN_ID]; 2039-3-NE-0050 [AQWAB]; 70112545 [SITE_REF],,50,366961.99,6750481.47,-29.367819719,115.629293061,GDA2020
70112549,70112549,Groundwater,Bore or Well,AWRC,Yandanooka - Tall Mill 210,Tall Mill 210,20034247 [WIN_ID]; 2039-3-NE-0056 [AQWAB]; 70112549 [SITE_REF],,50,370725.99,6757884.46,-29.301414908,115.668933284,GDA2020
70112550,70112550,Groundwater,Bore or Well,AWRC,Yandanooka - 203,203,20034249 [WIN_ID]; 2039-3-NE-0058 [AQWAB]; 70112550 [SITE_REF],,50,366922.00,6760757.46,-29.275095833,115.630120688,GDA2020
70112551,70112551,Groundwater,Bore or Well,AWRC,Yandanooka - 169,169,20034250 [WIN_ID]; 2039-3-NE-0059 [AQWAB]; 70112551 [SITE_REF],,50,371063.99,6762525.45,-29.259573119,115.672954021,GDA2020
70112552,70112552,Groundwater,Bore or Well,AWRC,Yandanooka - 766,766,20034252 [WIN_ID]; 2039-3-NE-0061 [AQWAB]; 70112552 [SITE_REF],,50,370032.99,6751362.47,-29.360191885,115.661030710,GDA2020
70112556,70112556,Groundwater,Bore or Well,AWRC,Yandanooka - 792,792,20034263 [WIN_ID]; 2039-3-NE-0072 [AQWAB]; 70112556 [SITE_REF],,50,371126.99,6752422.47,-29.350740099,115.672423036,GDA2020
70112557,70112557,Groundwater,Bore or Well,AWRC,Yandanooka - 791,791,20034264 [WIN_ID]; 2039-3-NE-0073 [AQWAB]; 70112557 [SITE_REF],,50,369574.99,6753440.47,-29.341394641,115.656559305,GDA2020
70112559,70112559,Groundwater,Bore or Well,AWRC,Yandanooka - 721,721,20034266 [WIN_ID]; 2039-3-NW-0001 [AQWAB]; 70112559 [SITE_REF],,50,355034.00,6762598.48,-29.257174794,115.508022128,GDA2020
70112560,70112560,Groundwater,Bore or Well,AWRC,Yandanooka - Bore,Bore,20034267 [WIN_ID]; 2039-3-NW-0002 [AQWAB]; 70112560 [SITE_REF],,50,357749.00,6761510.48,-29.267300396,115.535817179,GDA2020
70112561,70112561,Groundwater,Bore or Well,AWRC,Yandanooka - Bore,Bore,20034268 [WIN_ID]; 2039-3-NW-0003 [AQWAB]; 70112561 [SITE_REF],,50,358681.00,6760457.48,-29.276906027,115.545273103,GDA2020
70112562,70112562,Groundwater,Bore or Well,AWRC,Yandanooka - Bore,Bore,20034269 [WIN_ID]; 2039-3-NW-0004 [AQWAB]; 70112562 [SITE_REF],,50,358742.00,6759307.48,-29.287288921,115.545753925,GDA2020
70112563,70112563,Groundwater,Bore or Well,AWRC,Yandanooka - Bore,Bore,20034270 [WIN_ID]; 2039-3-NW-0005 [AQWAB]; 70112563 [SITE_REF],,50,361512.00,6762396.47,-29.259724923,115.574650367,GDA2020
70112564,70112564,Groundwater,Bore or Well,AWRC,Yandanooka - 150,150,20034272 [WIN_ID]; 2039-3-NW-0007 [AQWAB]; 70112564 [SITE_REF],,50,362790.00,6762413.47,-29.259711156,115.587802611,GDA2020
70112565,70112565,Groundwater,Bore or Well,AWRC,Yandanooka - Bore,Bore,20034273 [WIN_ID]; 2039-3-NW-0008 [AQWAB]; 70112565 [SITE_REF],,50,363497.99,6762387.46,-29.260022542,115.595084481,GDA2020
70112566,70112566,Groundwater,Bore or Well,AWRC,Yandanooka - 147,147,20034274 [WIN_ID]; 2039-3-NW-0009 [AQWAB]; 70112566 [SITE_REF],,50,362884.00,6760797.47,-29.274302309,115.588569549,GDA2020
70112567,70112567,Groundwater,Bore or Well,AWRC,Yandanooka - 142,142,20034275 [WIN_ID]; 2039-3-NW-0010 [AQWAB]; 70112567 [SITE_REF],,50,363164.00,6761214.46,-29.270570191,115.591502652,GDA2020
70112568,70112568,Groundwater,Bore or Well,AWRC,Yandanooka - Bore,Bore,20034278 [WIN_ID]; 2039-3-NW-0013 [AQWAB]; 70112568 [SITE_REF],,50,364147.00,6760051.46,-29.281170084,115.601475606,GDA2020
70112569,70112569,Groundwater,Bore or Well,AWRC,Yandanooka - 152,152,20034279 [WIN_ID]; 2039-3-NW-0014 [AQWAB]; 70112569 [SITE_REF],,50,363485.99,6758730.47,-29.293017841,115.594509496,GDA2020
70112570,70112570,Groundwater,Bore or Well,AWRC,Yandanooka - 152,152,20034280 [WIN_ID]; 2039-3-NW-0015 [AQWAB]; 70112570 [SITE_REF],,50,364431.99,6758898.47,-29.291604133,115.604267335,GDA2020
70112571,70112571,Groundwater,Bore or Well,AWRC,Bundanoon - 244,244,20034281 [WIN_ID]; 2039-3-NW-0016 [AQWAB]; 70112571 [SITE_REF],,50,354642.01,6753268.49,-29.341309299,115.502761066,GDA2020
70112572,70112572,Groundwater,Bore or Well,AWRC,Bundanoon - Bore,Bore,20034282 [WIN_ID]; 2039-3-NW-0017 [AQWAB]; 70112572 [SITE_REF],,50,359420.00,6756780.48,-29.310164978,115.552410434,GDA2020
70112573,70112573,Groundwater,Bore or Well,AWRC,Bundanoon - Bore,Bore,20034283 [WIN_ID]; 2039-3-NW-0018 [AQWAB]; 70112573 [SITE_REF],,50,359540.00,6756697.48,-29.310927250,115.553635217,GDA2020
70112574,70112574,Groundwater,Bore or Well,AWRC,Bundanoon - Bore,Bore,20034284 [WIN_ID]; 2039-3-NW-0019 [AQWAB]; 70112574 [SITE_REF],,50,359344.00,6756559.48,-29.312150497,115.551599889,GDA2020
70112576,70112576,Groundwater,Bore or Well,AWRC,Yandanooka - Bore,Bore,20034287 [WIN_ID]; 2039-3-NW-0022 [AQWAB]; 70112576 [SITE_REF],,50,362738.00,6754719.47,-29.329126972,115.586311577,GDA2020
70112577,70112577,Groundwater,Bore or Well,AWRC,Yandanooka - Bore,Bore,20034288 [WIN_ID]; 2039-3-NW-0023 [AQWAB]; 70112577 [SITE_REF],,50,362906.99,6754129.47,-29.334468827,115.587978344,GDA2020
70112578,70112578,Groundwater,Bore or Well,AWRC,Bundanoon - Bore,Bore,20034289 [WIN_ID]; 2039-3-NW-0024 [AQWAB]; 70112578 [SITE_REF],,50,358538.00,6752740.48,-29.346517474,115.542812494,GDA2020
70112579,70112579,Groundwater,Bore or Well,AWRC,Arrino - 723,723,20034290 [WIN_ID]; 2039-3-NW-0025 [AQWAB]; 70112579 [SITE_REF],,50,359757.00,6750973.48,-29.362596982,115.555140976,GDA2020
70112580,70112580,Groundwater,Bore or Well,AWRC,Arrino - Bore,Bore,20034291 [WIN_ID]; 2039-3-NW-0026 [AQWAB]; 70112580 [SITE_REF],,50,362138.00,6750676.48,-29.365540218,115.579627774,GDA2020
70112581,70112581,Groundwater,Bore or Well,AWRC,Yandanooka - Bore,Bore,20034292 [WIN_ID]; 2039-3-NW-0027 [AQWAB]; 70112581 [SITE_REF],,50,364692.99,6753584.47,-29.339579640,115.606302198,GDA2020
70112582,70112582,Groundwater,Bore or Well,AWRC,Yandanooka - Bore,Bore,20034293 [WIN_ID]; 2039-3-NW-0028 [AQWAB]; 70112582 [SITE_REF],,50,364825.99,6753377.47,-29.341461668,115.607646407,GDA2020
70112583,70112583,Groundwater,Bore or Well,AWRC,Yandanooka - Bore,Bore,20034294 [WIN_ID]; 2039-3-NW-0029 [AQWAB]; 70112583 [SITE_REF],,50,364495.99,6753127.47,-29.343681858,115.604217361,GDA2020
70112584,70112584,Groundwater,Bore or Well,AWRC,Arrino - Bore,Bore,20034295 [WIN_ID]; 2039-3-NW-0030 [AQWAB]; 70112584 [SITE_REF],,50,364665.99,6750820.47,-29.364515776,115.605684568,GDA2020
70112585,70112585,Groundwater,Bore or Well,AWRC,Arrino - Bore,Bore,20034296 [WIN_ID]; 2039-3-NW-0031 [AQWAB]; 70112585 [SITE_REF],,50,364816.99,6749877.47,-29.373040526,115.607124077,GDA2020
70112586,70112586,Groundwater,Bore or Well,AWRC,Yandanooka - Bore,Bore,20034297 [WIN_ID]; 2039-3-NW-0032 [AQWAB]; 70112586 [SITE_REF],,50,358399.00,6762939.47,-29.254480110,115.542688634,GDA2020
70112587,70112587,Groundwater,Bore or Well,AWRC,Bundanoon - Bore,Bore,20034300 [WIN_ID]; 2039-3-NW-0035 [AQWAB]; 70112587 [SITE_REF],,50,357154.00,6759252.48,-29.287606188,115.529402850,GDA2020
70112588,70112588,Groundwater,Bore or Well,AWRC,Yandanooka - 118,118,20034302 [WIN_ID]; 2039-3-NW-0037 [AQWAB]; 70112588 [SITE_REF],,50,362491.00,6757816.47,-29.301156500,115.584154234,GDA2020
70112589,70112589,Groundwater,Bore or Well,AWRC,Yandanooka - 119,119,20034303 [WIN_ID]; 2039-3-NW-0038 [AQWAB]; 70112589 [SITE_REF],,50,362643.00,6757283.47,-29.305982227,115.585652579,GDA2020
70112590,70112590,Groundwater,Bore or Well,AWRC,Yandanooka - Bore,Bore,20034305 [WIN_ID]; 2039-3-NW-0040 [AQWAB]; 70112590 [SITE_REF],,50,362984.99,6756497.47,-29.313111391,115.589075649,GDA2020
